ねらい	名詞,一般,*,*,*,*,狙い,ネライ,ネライ
と	助詞,並立助詞,*,*,*,*,と,ト,ト
目標	名詞,一般,*,*,*,*,目標,モクヒョウ,モクヒョー
日本社会	名詞,固有名詞,一般,*,*,*,日本社会,ニホンシャカイ,ニホンシャカイ
における	助詞,格助詞,連語,*,*,*,における,ニオケル,ニオケル
マイノリティ	名詞,固有名詞,一般,*,*,*,マイノリティ,マイノリティ,マイノリティ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
問題	名詞,ナイ形容詞語幹,*,*,*,*,問題,モンダイ,モンダイ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
中心	名詞,一般,*,*,*,*,中心,チュウシン,チューシン
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
考察	名詞,サ変接続,*,*,*,*,考察,コウサツ,コーサツ
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
、	記号,読点,*,*,*,*,、,、,、
人権	名詞,一般,*,*,*,*,人権,ジンケン,ジンケン
に対して	助詞,格助詞,連語,*,*,*,に対して,ニタイシテ,ニタイシテ
敏感	名詞,形容動詞語幹,*,*,*,*,敏感,ビンカン,ビンカン
な	助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ
感性	名詞,一般,*,*,*,*,感性,カンセイ,カンセイ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
養う	動詞,自立,*,*,五段・ワ行促音便,基本形,養う,ヤシナウ,ヤシナウ
こと	名詞,非自立,一般,*,*,*,こと,コト,コト
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
目標	名詞,一般,*,*,*,*,目標,モクヒョウ,モクヒョー
と	助詞,格助詞,一般,*,*,*,と,ト,ト
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル
。	記号,句点,*,*,*,*,。,。,。
内容	名詞,一般,*,*,*,*,内容,ナイヨウ,ナイヨー
女性	名詞,一般,*,*,*,*,女性,ジョセイ,ジョセイ
や	助詞,並立助詞,*,*,*,*,や,ヤ,ヤ
性的マイノリティ	名詞,固有名詞,一般,*,*,*,性的マイノリティ,セイテキマイノリティ,セイテキマイノリティ
（	記号,括弧開,*,*,*,*,（,（,（
LGBTQ	名詞,固有名詞,一般,*,*,*,LGBTQ,エルジービーティーキュー,エルジービーティーキュー
+	記号,一般,*,*,*,*,*
または	接続詞,*,*,*,*,*,または,マタハ,マタワ
SOGI	名詞,固有名詞,一般,*,*,*,SOGI,ソジ,ソジ
）	記号,括弧閉,*,*,*,*,）,）,）
、	記号,読点,*,*,*,*,、,、,、
在日朝鮮人	名詞,固有名詞,一般,*,*,*,在日朝鮮人,ザイニチチョウセンジン,ザイニチチョーセンジン
、	記号,読点,*,*,*,*,、,、,、
障がい者	名詞,固有名詞,一般,*,*,*,障がい者,ショウガイシャ,ショウガイシャ
や	助詞,並立助詞,*,*,*,*,や,ヤ,ヤ
病	名詞,一般,*,*,*,*,病,ヤマイ,ヤマイ
。	記号,句点,*,*,*,*,。,。,。
あるいは	接続詞,*,*,*,*,*,あるいは,アルイハ,アルイワ
、	記号,読点,*,*,*,*,、,、,、
格差	名詞,一般,*,*,*,*,格差,カクサ,カクサ
や	助詞,並立助詞,*,*,*,*,や,ヤ,ヤ
いじめ	名詞,一般,*,*,*,*,いじめ,イジメ,イジメ
といった	助詞,格助詞,連語,*,*,*,といった,トイッタ,トイッタ
問題	名詞,ナイ形容詞語幹,*,*,*,*,問題,モンダイ,モンダイ
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ
テーマ	名詞,一般,*,*,*,*,テーマ,テーマ,テーマ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
選び	動詞,自立,*,*,五段・バ行,連用形,選ぶ,エラビ,エラビ
、	記号,読点,*,*,*,*,、,、,、
毎回	名詞,副詞可能,*,*,*,*,毎回,マイカイ,マイカイ
読み切り	名詞,一般,*,*,*,*,読み切り,ヨミキリ,ヨミキリ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
講義	名詞,サ変接続,*,*,*,*,講義,コウギ,コーギ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
行う	動詞,自立,*,*,五段・ワ行促音便,基本形,行う,オコナウ,オコナウ
。	記号,句点,*,*,*,*,。,。,。
リアクションペーパー	名詞,固有名詞,一般,*,*,*,リアクションペーパー,リアクションペーパー,リアクションペーパー
の	助詞,連体化,*,*,*,*,の,ノ,ノ
提出	名詞,サ変接続,*,*,*,*,提出,テイシュツ,テイシュツ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
何	名詞,数,*,*,*,*,何,ナン,ナン
回	名詞,接尾,助数詞,*,*,*,回,カイ,カイ
か	助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ
課す	動詞,自立,*,*,五段・サ行,基本形,課す,カス,カス
。	記号,句点,*,*,*,*,。,。,。
テキスト	名詞,一般,*,*,*,*,テキスト,テキスト,テキスト
プリント	名詞,サ変接続,*,*,*,*,プリント,プリント,プリント
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
適宜	名詞,副詞可能,*,*,*,*,適宜,テキギ,テキギ
配布	名詞,サ変接続,*,*,*,*,配布,ハイフ,ハイフ
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル
。	記号,句点,*,*,*,*,。,。,。
参考文献	名詞,固有名詞,一般,*,*,*,参考文献,サンコウブンケン,サンコーブンケン
授業	名詞,サ変接続,*,*,*,*,授業,ジュギョウ,ジュギョー
中	名詞,接尾,副詞可能,*,*,*,中,チュウ,チュー
、	記号,読点,*,*,*,*,、,、,、
適宜指示	名詞,固有名詞,一般,*,*,*,適宜指示,テキギシジ,テキギシジ
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル
。	記号,句点,*,*,*,*,。,。,。
成績評価	名詞,固有名詞,一般,*,*,*,成績評価,セイセキヒョウカ,セイセキヒョーカ
方法	名詞,一般,*,*,*,*,方法,ホウホウ,ホーホー
リアクションペーパー	名詞,固有名詞,一般,*,*,*,リアクションペーパー,リアクションペーパー,リアクションペーパー
で	助詞,格助詞,一般,*,*,*,で,デ,デ
評価	名詞,サ変接続,*,*,*,*,評価,ヒョウカ,ヒョーカ
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル
。	記号,句点,*,*,*,*,。,。,。
授業	名詞,サ変接続,*,*,*,*,授業,ジュギョウ,ジュギョー
スケジュール	名詞,一般,*,*,*,*,スケジュール,スケジュール,スケジュール
（	記号,括弧開,*,*,*,*,（,（,（
展開	名詞,サ変接続,*,*,*,*,展開,テンカイ,テンカイ
計画	名詞,サ変接続,*,*,*,*,計画,ケイカク,ケイカク
）	記号,括弧閉,*,*,*,*,）,）,）
回	名詞,接尾,助数詞,*,*,*,回,カイ,カイ
内容	名詞,一般,*,*,*,*,内容,ナイヨウ,ナイヨー
1	名詞,数,*,*,*,*,*
オリエンテーション	名詞,一般,*,*,*,*,オリエンテーション,オリエンテーション,オリエンテーション
2	名詞,数,*,*,*,*,*
いじめ	名詞,一般,*,*,*,*,いじめ,イジメ,イジメ
、	記号,読点,*,*,*,*,、,、,、
性暴力	名詞,固有名詞,一般,*,*,*,性暴力,セイボウリョク,セイボーリョク
3	名詞,数,*,*,*,*,*
ＤＶ	名詞,一般,*,*,*,*,*
（	記号,括弧開,*,*,*,*,（,（,（
ドメスティック・バイオレンス	名詞,固有名詞,一般,*,*,*,ドメスティック・バイオレンス,ドメスティックバイオレンス,ドメスティックバイオレンス
）	記号,括弧閉,*,*,*,*,）,）,）
、	記号,読点,*,*,*,*,、,、,、
デートＤＶ	名詞,固有名詞,一般,*,*,*,デートDV,デートディーブイ,デートディーブイ
4人	名詞,固有名詞,一般,*,*,*,4人,ヨニン,ヨニン
権	名詞,接尾,一般,*,*,*,権,ケン,ケン
の	助詞,連体化,*,*,*,*,の,ノ,ノ
歴史	名詞,一般,*,*,*,*,歴史,レキシ,レキシ
、	記号,読点,*,*,*,*,、,、,、
戦争	名詞,サ変接続,*,*,*,*,戦争,センソウ,センソー
違法化	名詞,固有名詞,一般,*,*,*,違法化,イホウカ,イホーカ
体制	名詞,一般,*,*,*,*,体制,タイセイ,タイセイ
、	記号,読点,*,*,*,*,、,、,、
日本国憲法	名詞,固有名詞,一般,*,*,*,日本国憲法,ニホンコクケンポウ,ニホンコクケンポー
5	名詞,数,*,*,*,*,*
ジェンダーフリー	名詞,固有名詞,一般,*,*,*,ジェンダーフリー,ジェンダーフリー,ジェンダーフリー
と	助詞,格助詞,引用,*,*,*,と,ト,ト
隠れ	動詞,自立,*,*,一段,連用形,隠れる,カクレ,カクレ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
カリキュラム	名詞,一般,*,*,*,*,カリキュラム,カリキュラム,カリキュラム
6	名詞,数,*,*,*,*,*
セクシュアル・マイノリティ	名詞,一般,*,*,*,*,*
と	助詞,並立助詞,*,*,*,*,と,ト,ト
学校教育	名詞,固有名詞,一般,*,*,*,学校教育,ガッコウキョウイク,ガッコーキョーイク
7日	名詞,固有名詞,一般,*,*,*,7日,ナノカ,ナノカ
本国	名詞,一般,*,*,*,*,本国,ホンゴク,ホンゴク
憲法	名詞,一般,*,*,*,*,憲法,ケンポウ,ケンポー
と	助詞,並立助詞,*,*,*,*,と,ト,ト
国籍	名詞,一般,*,*,*,*,国籍,コクセキ,コクセキ
・	記号,一般,*,*,*,*,・,・,・
参政権	名詞,固有名詞,一般,*,*,*,参政権,サンセイケン,サンセイケン
8	名詞,数,*,*,*,*,*
教育	名詞,サ変接続,*,*,*,*,教育,キョウイク,キョーイク
の	助詞,連体化,*,*,*,*,の,ノ,ノ
権利	名詞,一般,*,*,*,*,権利,ケンリ,ケンリ
、	記号,読点,*,*,*,*,、,、,、
社会権	名詞,固有名詞,一般,*,*,*,社会権,シャカイケン,シャカイケン
、	記号,読点,*,*,*,*,、,、,、
子どもの権利条約	名詞,固有名詞,一般,*,*,*,子どもの権利条約,コドモノケンリジョウヤク,コドモノケンリジョーヤク
9	名詞,数,*,*,*,*,*
朝鮮学校	名詞,固有名詞,組織,*,*,*,朝鮮学校,チョウセンガッコウ,チョーセンガッコー
の	助詞,連体化,*,*,*,*,の,ノ,ノ
歴史	名詞,一般,*,*,*,*,歴史,レキシ,レキシ
と	助詞,並立助詞,*,*,*,*,と,ト,ト
現状	名詞,一般,*,*,*,*,現状,ゲンジョウ,ゲンジョー
10戦	名詞,固有名詞,一般,*,*,*,10戦,ジュッセン,ジュッセン
後	名詞,接尾,副詞可能,*,*,*,後,ゴ,ゴ
世代	名詞,一般,*,*,*,*,世代,セダイ,セダイ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
戦争責任	名詞,固有名詞,一般,*,*,*,戦争責任,センソウセキニン,センソーセキニン
11	名詞,数,*,*,*,*,*
「	記号,括弧開,*,*,*,*,「,「,「
従軍慰安婦	名詞,固有名詞,一般,*,*,*,従軍慰安婦,ジュウグンイアンフ,ジューグンイアンフ
」	記号,括弧閉,*,*,*,*,」,」,」
と	助詞,格助詞,引用,*,*,*,と,ト,ト
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン
の	助詞,連体化,*,*,*,*,の,ノ,ノ
加害	名詞,一般,*,*,*,*,加害,カガイ,カガイ
責任	名詞,一般,*,*,*,*,責任,セキニン,セキニン
12	名詞,数,*,*,*,*,*
尊厳	名詞,一般,*,*,*,*,尊厳,ソンゲン,ソンゲン
の	助詞,連体化,*,*,*,*,の,ノ,ノ
回復	名詞,サ変接続,*,*,*,*,回復,カイフク,カイフク
と	助詞,並立助詞,*,*,*,*,と,ト,ト
つながり	名詞,一般,*,*,*,*,つながり,ツナガリ,ツナガリ
13	名詞,数,*,*,*,*,*
水俣病	名詞,一般,*,*,*,*,水俣病,ミナマタビョウ,ミナマタビョー
と	助詞,並立助詞,*,*,*,*,と,ト,ト
人権	名詞,一般,*,*,*,*,人権,ジンケン,ジンケン
14	名詞,数,*,*,*,*,*
補足	名詞,サ変接続,*,*,*,*,補足,ホソク,ホソク
15	名詞,数,*,*,*,*,*
まとめ	名詞,一般,*,*,*,*,まとめ,マトメ,マトメ
、	記号,読点,*,*,*,*,、,、,、
回	名詞,一般,*,*,*,*,回,カイ,カイ
内容	名詞,一般,*,*,*,*,内容,ナイヨウ,ナイヨー
1	名詞,数,*,*,*,*,*
オリエンテーション	名詞,一般,*,*,*,*,オリエンテーション,オリエンテーション,オリエンテーション
2	名詞,数,*,*,*,*,*
いじめ	名詞,一般,*,*,*,*,いじめ,イジメ,イジメ
、	記号,読点,*,*,*,*,、,、,、
性暴力	名詞,固有名詞,一般,*,*,*,性暴力,セイボウリョク,セイボーリョク
3	名詞,数,*,*,*,*,*
ＤＶ	名詞,一般,*,*,*,*,*
（	記号,括弧開,*,*,*,*,（,（,（
ドメスティック・バイオレンス	名詞,固有名詞,一般,*,*,*,ドメスティック・バイオレンス,ドメスティックバイオレンス,ドメスティックバイオレンス
）	記号,括弧閉,*,*,*,*,）,）,）
、	記号,読点,*,*,*,*,、,、,、
デートＤＶ	名詞,固有名詞,一般,*,*,*,デートDV,デートディーブイ,デートディーブイ
4	名詞,数,*,*,*,*,*
人	名詞,接尾,助数詞,*,*,*,人,ニン,ニン
権	名詞,接尾,一般,*,*,*,権,ケン,ケン
の	助詞,連体化,*,*,*,*,の,ノ,ノ
歴史	名詞,一般,*,*,*,*,歴史,レキシ,レキシ
、	記号,読点,*,*,*,*,、,、,、
戦争	名詞,サ変接続,*,*,*,*,戦争,センソウ,センソー
違法化	名詞,固有名詞,一般,*,*,*,違法化,イホウカ,イホーカ
体制	名詞,一般,*,*,*,*,体制,タイセイ,タイセイ
、	記号,読点,*,*,*,*,、,、,、
日本国憲法	名詞,固有名詞,一般,*,*,*,日本国憲法,ニホンコクケンポウ,ニホンコクケンポー
5	名詞,数,*,*,*,*,*
ジェンダーフリー	名詞,固有名詞,一般,*,*,*,ジェンダーフリー,ジェンダーフリー,ジェンダーフリー
と	助詞,格助詞,引用,*,*,*,と,ト,ト
隠れ	動詞,自立,*,*,一段,連用形,隠れる,カクレ,カクレ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
カリキュラム	名詞,一般,*,*,*,*,カリキュラム,カリキュラム,カリキュラム
6	名詞,数,*,*,*,*,*
セクシュアル・マイノリティ	名詞,一般,*,*,*,*,*
と	助詞,並立助詞,*,*,*,*,と,ト,ト
学校教育	名詞,固有名詞,一般,*,*,*,学校教育,ガッコウキョウイク,ガッコーキョーイク
7	名詞,数,*,*,*,*,*
日本国憲法	名詞,固有名詞,一般,*,*,*,日本国憲法,ニホンコクケンポウ,ニホンコクケンポー
と	助詞,並立助詞,*,*,*,*,と,ト,ト
国籍	名詞,一般,*,*,*,*,国籍,コクセキ,コクセキ
・	記号,一般,*,*,*,*,・,・,・
参政権	名詞,固有名詞,一般,*,*,*,参政権,サンセイケン,サンセイケン
8	名詞,数,*,*,*,*,*
教育	名詞,サ変接続,*,*,*,*,教育,キョウイク,キョーイク
の	助詞,連体化,*,*,*,*,の,ノ,ノ
権利	名詞,一般,*,*,*,*,権利,ケンリ,ケンリ
、	記号,読点,*,*,*,*,、,、,、
社会権	名詞,固有名詞,一般,*,*,*,社会権,シャカイケン,シャカイケン
、	記号,読点,*,*,*,*,、,、,、
子どもの権利条約	名詞,固有名詞,一般,*,*,*,子どもの権利条約,コドモノケンリジョウヤク,コドモノケンリジョーヤク
9	名詞,数,*,*,*,*,*
朝鮮学校	名詞,固有名詞,組織,*,*,*,朝鮮学校,チョウセンガッコウ,チョーセンガッコー
の	助詞,連体化,*,*,*,*,の,ノ,ノ
歴史	名詞,一般,*,*,*,*,歴史,レキシ,レキシ
と	助詞,並立助詞,*,*,*,*,と,ト,ト
現状	名詞,一般,*,*,*,*,現状,ゲンジョウ,ゲンジョー
10	名詞,数,*,*,*,*,*
戦後	名詞,副詞可能,*,*,*,*,戦後,センゴ,センゴ
世代	名詞,一般,*,*,*,*,世代,セダイ,セダイ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
戦争責任	名詞,固有名詞,一般,*,*,*,戦争責任,センソウセキニン,センソーセキニン
11	名詞,数,*,*,*,*,*
「	記号,括弧開,*,*,*,*,「,「,「
従軍慰安婦	名詞,固有名詞,一般,*,*,*,従軍慰安婦,ジュウグンイアンフ,ジューグンイアンフ
」	記号,括弧閉,*,*,*,*,」,」,」
と	助詞,格助詞,引用,*,*,*,と,ト,ト
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン
の	助詞,連体化,*,*,*,*,の,ノ,ノ
加害	名詞,一般,*,*,*,*,加害,カガイ,カガイ
責任	名詞,一般,*,*,*,*,責任,セキニン,セキニン
12	名詞,数,*,*,*,*,*
尊厳	名詞,一般,*,*,*,*,尊厳,ソンゲン,ソンゲン
の	助詞,連体化,*,*,*,*,の,ノ,ノ
回復	名詞,サ変接続,*,*,*,*,回復,カイフク,カイフク
と	助詞,並立助詞,*,*,*,*,と,ト,ト
つながり	名詞,一般,*,*,*,*,つながり,ツナガリ,ツナガリ
13	名詞,数,*,*,*,*,*
水俣病	名詞,一般,*,*,*,*,水俣病,ミナマタビョウ,ミナマタビョー
と	助詞,並立助詞,*,*,*,*,と,ト,ト
人権	名詞,一般,*,*,*,*,人権,ジンケン,ジンケン
14	名詞,数,*,*,*,*,*
補足	名詞,サ変接続,*,*,*,*,補足,ホソク,ホソク
15	名詞,数,*,*,*,*,*
まとめ	名詞,一般,*,*,*,*,まとめ,マトメ,マトメ
、	記号,読点,*,*,*,*,、,、,、
授業	名詞,サ変接続,*,*,*,*,授業,ジュギョウ,ジュギョー
時間	名詞,副詞可能,*,*,*,*,時間,ジカン,ジカン
外	名詞,接尾,一般,*,*,*,外,ガイ,ガイ
における	助詞,格助詞,連語,*,*,*,における,ニオケル,ニオケル
学習	名詞,サ変接続,*,*,*,*,学習,ガクシュウ,ガクシュー
方法	名詞,一般,*,*,*,*,方法,ホウホウ,ホーホー
授業	名詞,サ変接続,*,*,*,*,授業,ジュギョウ,ジュギョー
の	助詞,連体化,*,*,*,*,の,ノ,ノ
復習	名詞,サ変接続,*,*,*,*,復習,フクシュウ,フクシュー
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
１時間	名詞,固有名詞,一般,*,*,*,1時間,イチジカン,イチジカン
以上	名詞,非自立,副詞可能,*,*,*,以上,イジョウ,イジョー
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
要する	動詞,自立,*,*,サ変・−スル,基本形,要する,ヨウスル,ヨースル
。	記号,句点,*,*,*,*,。,。,。
また	接続詞,*,*,*,*,*,また,マタ,マタ
、	記号,読点,*,*,*,*,、,、,、
リアクションペーパー	名詞,固有名詞,一般,*,*,*,リアクションペーパー,リアクションペーパー,リアクションペーパー
の	助詞,連体化,*,*,*,*,の,ノ,ノ
作成	名詞,サ変接続,*,*,*,*,作成,サクセイ,サクセイ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
も	助詞,係助詞,*,*,*,*,も,モ,モ
相応	名詞,形容動詞語幹,*,*,*,*,相応,ソウオウ,ソーオー
の	助詞,連体化,*,*,*,*,の,ノ,ノ
時間	名詞,副詞可能,*,*,*,*,時間,ジカン,ジカン
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
要する	動詞,自立,*,*,サ変・−スル,基本形,要する,ヨウスル,ヨースル
。	記号,句点,*,*,*,*,。,。,。
授業	名詞,サ変接続,*,*,*,*,授業,ジュギョウ,ジュギョー
の	助詞,連体化,*,*,*,*,の,ノ,ノ
キーワード	名詞,一般,*,*,*,*,キーワード,キーワード,キーワード
性	名詞,接尾,一般,*,*,*,性,セイ,セイ
差別	名詞,サ変接続,*,*,*,*,差別,サベツ,サベツ
、	記号,読点,*,*,*,*,、,、,、
ジェンダー	名詞,固有名詞,一般,*,*,*,GENDER,ジェンダー,ジェンダー
、	記号,読点,*,*,*,*,、,、,、
セクシュアリティ	名詞,固有名詞,一般,*,*,*,セクシュアリティ,セクシュアリティ,セクシュアリティ
LGBTQ	名詞,固有名詞,一般,*,*,*,LGBTQ,エルジービーティーキュー,エルジービーティーキュー
+	記号,一般,*,*,*,*,*
または	接続詞,*,*,*,*,*,または,マタハ,マタワ
SOGI	名詞,固有名詞,一般,*,*,*,SOGI,ソジ,ソジ
、	記号,読点,*,*,*,*,、,、,、
民族差別	名詞,固有名詞,一般,*,*,*,民族差別,ミンゾクサベツ,ミンゾクサベツ
、	記号,読点,*,*,*,*,、,、,、
障がい者	名詞,固有名詞,一般,*,*,*,障がい者,ショウガイシャ,ショウガイシャ
受講	名詞,サ変接続,*,*,*,*,受講,ジュコウ,ジュコー
補足	名詞,サ変接続,*,*,*,*,補足,ホソク,ホソク
（	記号,括弧開,*,*,*,*,（,（,（
履修	名詞,サ変接続,*,*,*,*,履修,リシュウ,リシュー
制限	名詞,サ変接続,*,*,*,*,制限,セイゲン,セイゲン
等	名詞,接尾,一般,*,*,*,等,トウ,トー
）	記号,括弧閉,*,*,*,*,）,）,）
学生	名詞,一般,*,*,*,*,学生,ガクセイ,ガクセイ
へ	助詞,格助詞,一般,*,*,*,へ,ヘ,エ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
メッセージ	名詞,一般,*,*,*,*,メッセージ,メッセージ,メッセージ
実務	名詞,一般,*,*,*,*,実務,ジツム,ジツム
経験	名詞,サ変接続,*,*,*,*,経験,ケイケン,ケイケン
の	助詞,格助詞,一般,*,*,*,の,ノ,ノ
ある	動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル
教員	名詞,一般,*,*,*,*,教員,キョウイン,キョーイン
による	助詞,格助詞,連語,*,*,*,による,ニヨル,ニヨル
科目	名詞,一般,*,*,*,*,科目,カモク,カモク
授業	名詞,サ変接続,*,*,*,*,授業,ジュギョウ,ジュギョー
実施	名詞,サ変接続,*,*,*,*,実施,ジッシ,ジッシ
方法	名詞,一般,*,*,*,*,方法,ホウホウ,ホーホー
（	記号,括弧開,*,*,*,*,（,（,（
対面	名詞,サ変接続,*,*,*,*,対面,タイメン,タイメン
形式	名詞,一般,*,*,*,*,形式,ケイシキ,ケイシキ
/	記号,一般,*,*,*,*,*
遠隔	名詞,一般,*,*,*,*,遠隔,エンカク,エンカク
形式	名詞,一般,*,*,*,*,形式,ケイシキ,ケイシキ
）	記号,括弧閉,*,*,*,*,）,）,）
授業	名詞,サ変接続,*,*,*,*,授業,ジュギョウ,ジュギョー
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
オンライン	名詞,一般,*,*,*,*,オンライン,オンライン,オンライン
形式	名詞,一般,*,*,*,*,形式,ケイシキ,ケイシキ
で	助詞,格助詞,一般,*,*,*,で,デ,デ
実施	名詞,サ変接続,*,*,*,*,実施,ジッシ,ジッシ
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル
。	記号,句点,*,*,*,*,。,。,。
オンデマンド	名詞,固有名詞,一般,*,*,*,on demand,オンデマンド,オンデマンド
で	助詞,格助詞,一般,*,*,*,で,デ,デ
録画	名詞,サ変接続,*,*,*,*,録画,ロクガ,ロクガ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
配信	名詞,サ変接続,*,*,*,*,配信,ハイシン,ハイシン
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル
ので	助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ
計画	名詞,サ変接続,*,*,*,*,計画,ケイカク,ケイカク
的	名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ
に	助詞,副詞化,*,*,*,*,に,ニ,ニ
受講	名詞,サ変接続,*,*,*,*,受講,ジュコウ,ジュコー
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
